,2022-11-30
6142,Joe Biden has now officially confirmed the USA can now get oil reserves from Gavin Newsom’s head. Now maybe your gas prices could come down. 🤷‍♀️
6143,"@facepalmchris @CANADAquakes ""contribute"" is copying wording other's have spewed before. Yet you started by pretending you have a clue about anything to do with the oil and gas industry. Stick with your ""best and brightest""... you've earned it.👍😂🤣"
6144,"EPSILON (EDC): Production rate of Ayzavat-14 well amounted to 40,000 m³ of gas and 20 t of oil per day. https://t.co/qlx1waYCEo"
6145,"@BGRnl1 Our Permian Basin is the largest oil field in the world. We have our own bullion depository, which means we can create our own currency. So when the US collapses, we'll be just fine with all of our land, ranches, farms, oil/gas, and Fortune 500 businesses.  2of2"
6146,@calgaryherald @DonBraid Ottawa can't control some truckers with bouncy castles.  No chance of them controlling 3 million pissed off oil and gas workers.
6147,"Umm...

The price of gas BEFORE Biden took office was $1.87/gal 

Biden's touted ""lower"" gas prices are STILL more than DOUBLE for American families under Biden's administration. He has depleted oil reserves &amp; destroyed good paying U.S. Union jobs affecting thousands of families. https://t.co/ZsFiJEvVxS"
6148,@GavinNewsom Why is your gas tax more than the oil companies make per gallon of gasoline? Let’s start there sir…
6149,@kenee_egboh @Lisa6u8 @ShehunGwandu @gani_jonathan Ode ni eee generator ni wa repair ku idi*t werey road side black marketeers calling himself oil and gas…Ori eee ti melt pelu oil buruku
6150,@laurenboebert Are you talking to your constituents who collect social security or disability. What about the farmers who get subsidies. Maybe the oil n gas guys who can lease public land super cheap.
6151,"@AKNewsNow I'll tell you whom will - same out of state grifters that come every few years to ' explore' - make a disaster area , declare themselves bankrupt and leave with the money from the oil &amp; gas credit they can get.
Then they change the company name and do it again."
6152,"@DonKeehotey @TedNugent The Lying, Climate Change Gang, that doesn't have the Proof Nothing, Top World Scientist don't back these Socialist up, accusing Fossil Fuels, isn't hurting the atmosphere, Shutting Down America's Oil Gas Energy Supplies, high crime, people closing down businesses, Communist Joe"
6153,"@LeaderMcConnell Which policies caused drought (beef, dairy), a pandemic (supply chain), the Russian invasion/genocide (oil, gas, wheat, cooking oils), and an avian flu (poultry, eggs)?"
6154,"@amyklobuchar So, when will you fix the boarder and inflation and the in influx of fentanyl, and the price of gas and admit that Biden is unfit to be POTUS?  Oh, and refill the EMERGENCY oil reserves?  When you focus on things that are actually in jeopardy rather than things that never were?"
6155,@GlobalEdmonton And y’all are still fracking? Does this seem ***** worth it to y’all oil and gas lunatics??
6156,"@POTUS Except oil and gas and coal companies. They can suckit, right?"
6157,@Thom_Hartmann Do you have any idea how the global oil market actually works?  Rail against oil &amp; gas but enjoy the fruits of oil &amp; gas every single day. Modern society would collapse in days if oil &amp; gas was shut off.
6158,@teesabunny @batestimbo @POTUS You obviously know nothing about the Oil and Gas Business
6159,The funding for the January 6 insurrection leads back to the national oil &amp; gas industry &amp; international fossil fuel cartels. https://t.co/PeBmp128XN https://t.co/ps47bNX9gx
6160,"@laurenboebert It wld be good for u to remember yr salary is paid by taxpayers. Most real Patriots don't mind paying taxes. I wld love to see yr tax returns. U conveniently forget about money yr hubs makes for ""consulting"" in the oil &amp; gas industry. U are so full of 💩 it comes out yr ears."
6161,@scottlsurber @ARocksmore @POTUS I am part owner in an oil exploration company. What you see as Corporate Greed is actually the factoring of Biden oil and gas policies. It is well documented and on video Biden was intentionally phasing out drilling. That causes uncertainty in the future and that gets factored.
6162,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/JfjmVXZags
6163,@KaylaChowShow Hell when I was young there was 2 sets of pumps. Self service and full service. If you went through full service they not only pumped your gas but also checked your oil and cleaned your windshield.
6164,"@Padres_fan67 @VictorishB123 @CAgovernor @CalEnergy So your theory is these omnipotent oil companies only extort 50 million citizens but not the remaining 300 million citizens, all of whom are equally compelled to buy gas?  That makes zero cents (see what I did there?)"
6165,"@POTUS Joey, tell us how high prices still are since your EO to crush American oil &amp; gas!!!"
6166,"@CarolynStJohn2 @JoeNBC No, he isn't. Gas prices and oil prices are high for two different reasons, gas prices being controlled by big oil companies and oil prices being controlled by a variety of factors on a global level. Oil prices have been high because Russia's war with Ukraine caused a lot of(1/?)"
6167,@ProudElephantUS Lmao. First was the mandates. That's the biggest sending them checks out bankrupting us more. Helping Ukraine at all. Mandates and more mandates. Gas. Gas gas gas gas. Oil. Oil oil oil. China. The who treaty. Having hunter. Marrying Jill. Becoming president.
6168,"@narendramodi @PMOIndia @PiyushGoyal @AmitShah AIIMS attack a symptom of our cyber physical security laxness. All installations of national or economic or public importance, universities, transport networks, oil, gas and power need extensive security protocols on war footing"
6169,"@AngelaD63148545 @philcraig2 Didn't you try the same thing with Russia until Russia had its currency backed by gold? Not only that, they now trade their oil by currency swaps instead of the USD. Cut gas supply to the EU and raised prices and now your plan backfired"
6170,"@dbrownz28 @TMceochaidh @OlearyCarl @briantylercohen @keatN34 Understood..an example of why you don’t kill your oil and gas resources when those solutions are unrealized. We need all solutions, including nuclear, brought in to play. The reality is, there aren’t enough minerals to go solely wind,solar and battery. Carbon neutral is a lie"
6171,"@Huntgolfride @MyFirstSocialM2 @LukaszukAB @ABDanielleSmith But the question is for who has she reduced control and for whom has she expanded freedoms? Answer? Simple she seeks to reduce any controls on oil and gas, on her developer donors and UCP special interests and indeed GREATLY expand UCP freedom, to act in an illegitimate fashion"
6172,"@real_defender @POTUS Let's not forget sky rocketing grocery costs....everything families need that is delivered by trucks to stores is impacted by gas prices.  

Joe did that....his decision to not support US oil.

 Bidenflation will be his legacy."
6173,"@WhiteHouse With what the White House is doing to gas and oil it's just a temporary lull, Saudi Arabia is cutting production so it's just a matter of time before prices Skyrocket just in time for winter thanks Joe Biden"
6174,"@KaylaChowShow yes, Fridays Gas and Oil in Brynedale,PA.15827 on route 255 they do it 7 days a week from 6:00 am to 8:00pm"
6175,"Uniper Revives an Oil-Fired Power Plant as Germany Saves Gas - Bloomberg https://t.co/bCX7ykooWn November 29, 2022 at 11:13PM #shipping #commodities #theshipsagent"
6176,Namibia and Angola Ministries Sign Memorandum of Understanding (MoU) for Bilateral Cooperation at Angola Oil &amp; Gas (AOG) 2022 https://t.co/oiSpJFdH54
6177,@GavinNewsom Gas tax in Cali is significantly more than the profits the oil company’s make
6178,"@KaylaChowShow Gas pumped, oil checked, tires checked, and windshield washed. It was called full service, back in the day, and most service stations provided it. Now we have “self-service”, and I have to check myself out at the grocery store!"
6179,"@FalconiumT @JavierBlas @ckazok It needs to.
While less damaging to the environment than fossil fuels, the dangers around producing nuclear power &amp; safely disposing of nuclear waste, are well documented.
Or do you like Western Europe being dependent on Russia &amp; the Oh-So-Stable-Middle-East for gas &amp; oil?"
6180,@GavinNewsom https://t.co/y9dQh5TuXb
6181,@bsilly3 https://t.co/c9rPjG0bmy
6182,"In my personal car once. In my dad's car, often. We had one gas station in town stay old school until late 1980's. My neighbor owned it, so before he sold it I had him fill the tank ,clean the windshield  and check the oil. I made his day! 🥰 He's  90 now. https://t.co/Phe1TwLjp3"
6183,@CNN And you think that’s good ? Remember Joe said he had nothing to do with gas prices! Now it’s a bullet point of success for his administration ! They will replenish the oil reserves with high priced foreign oil and get a kick back in the process!
6184,"@facepalmchris @CANADAquakes It's you that commented to myself...not the other way around . It's you that keeps proving your the imbecile as you make idiotic statements like ""too busy profiting from fracking""...just proving you haven't the slightest clue how the mechanics of the oil and gas industry works."
6185,@GavinNewsom https://t.co/HKbuYxvjzl
6186,@BugdenSteven Sorry we can't see past the inflation high gas prices and the begging for oil from other countries.
6187,@SenTedCruz https://t.co/I9yCuKyjxS
6188,@ABDanielleSmith Screw Ottawa!  Are you going to stand up for Albertans and get your friends in the oil and gas industry to clean up their abandoned wells.
6189,"@zerohedge Cramer is also bullish on WTI! 
https://t.co/j7THY2RUGz
Maybe gas prices will drop in a few weeks."
6190,@NazaninBoniadi @bfry1981 Problem is that Democrats run 🇺🇸 for now &amp; they decided to side on mollahs side because Biden needs Iranian oil &amp; gas in exchange of a ☢️ deal with the mollahs! Iranian revolts are barely shown on 📺 &amp; accomplices MSM of the Democrats! Same in Europe! Nice from you guys anyway!🙄 https://t.co/KbqM50UJuh
6191,@lakeboating2021 @JoeNBC Oil prices. Gas prices are that high because the 3 largest oil companies are price gouging us so much that they tripled their profits the last two quarters (compared to those quarters last year).
6192,@TruthIsAGoddess @SokchoChicken @DannyKnapp5 @AdamKinzinger Yes…I get that very idea from your ramblings. You wouldn’t know an “oil and gas guy” if he was standing on your doorstep with a bucket of Texas Intermediate and a Scott airpak.
6193,"@BlackKnight10k Many of you are taking the big oil company tactic of saying Teslas are likely to burn. 
Don't help big oil fight EV progress.  Gas powered cars are over 100 times more likely to burn for each mile driven than EVs. 
Musk IS everything his detractors say he is. But use another tac"
6194,@theJagmeetSingh Are you for real? Do you know the heating costs for families that are on propane or heating oil as there is no natural gas service. BTW heat pumps will do 0 as the ambient temperature is to low for the unit to be efficient in northern Ontario.
6195,"@POTUS Here since the vast majority of your supporters don’t understand what oil does during a recession.🤣🤣 SPIKES at the beginning, then crumbles during the recession. Then go look at what gas prices did the following years. Jokes on you 🤡 https://t.co/D9behOgAsM"
6196,"@RachelNotley You did a good job, killing the oil and gas industry.  You want to talk about killing jobs. You killed tens of thousands if not hundreds of thousands. You are the worst choice for AB"
6197,"putin schmutin potus dimbus the dense killed oil gas and coal to placate the envirogoofs,or he is being paid by foreign powers to weaken us https://t.co/YhRCSfC3IT"
6198,@wattystrick @coloradodems @GovofCO @COSenDem @COHouseDem @jaredpolis Watty always bites on the oil and gas cabal talking points. But no one has ever accused you of being intelligent.
6199,"@LynnLy22983163 @ABDanielleSmith @RachelNotley @JustinTrudeau Nothing like a Big Oil publication as a counter. It doesn't quote Scholz, so the writer assumes. ""It would take at least that long (2024) for new Cdn LNG terminals to come online, largely b/c of the need for expanded pipeline capacity to get western Cdn gas to the east coast."""
6200,@InconvenientLaw @sdevnick @TrentBlair11 @MMACSCOT @pancholi_rakhi https://t.co/EZG56tQTjn
6201,"@charlesadler @shultoncity56 If one is praising the GDP increase in 3rd Qtr, one is praising the Oil&amp;Gas industry; as well as basing their economic strategy on continued RUS sanctions raising all the commodity prices of things Canada produces."
6202,"I'm sharing so there's no doubt about why gas prices were high this past year. As an fyi, I filled up today at $2.53 a gallon in Texas. The oil &amp; gas companies got their record profits so they're easing up on pricing now. Thanks a lot a-holes. https://t.co/HU7dJzwy6V"
6203,"@GrootMoo The windfall taxes/higher rate taxes on oil/gas companies has already started chasing away investment as predicted by many. That'll cost us another industry along with the revenue &amp; jobs that go with it.

https://t.co/uD4LqhDobc"
6204,@JenTusch @POTUS Biden TOTALLY EMPTIED THE Backup OIL RESERVES and thats the temp Gas relief! Trump couldve done that but he didn’t need to cuz DUH its for Actual Emergencies! Biden was his own emergency to himself 🤦‍♂️ when he banned companies for 1.5 years from drilling oil! Such a Dumb Move! https://t.co/rn0FuKUwG6 https://t.co/eUl9TsvSzh
6205,@hariad_uyanga https://t.co/TFSbobXe7f
6206,"@Devendra_Office Hindu paying high taxes state govt required reduced import crude oil and gas which is not available in India, coal also costlier, state govt required invest solar and hydrogen project https://t.co/Pv61jspi8Y"
6207,"Unix/Linux ""C"" Programs I: ""C"" Programming Examples for Oil and Gas Industry D9A0UKF

https://t.co/go0CvgSLPK https://t.co/Q9eAAzA3dz"
6208,"22 local insurance companies have joined hands to create a fund that will cover the risks of large projects, particularly for investment in the oil and gas sector, namely the Insurance Consortium for Oil and Gas. https://t.co/Z61OuuMtJd
@TIRA_TZ #insurance #gas"
6209,@thesiriusreport Oil reserves of USA are enough for 11 years of consumption and Natural Gas is enough for 42 years of USA consumption.
6210,@GavinNewsom Its called supply and demand. Simple start drilling and oil and gas will be cheap. Please stop gaslighting the people with your wicked ways. God sees right through you.
6211,"@WhiteHouse Hey WH, tell us how much prices are still up since quid pro quo joe took office and signed the EO to crush American oil &amp; gas!!!"
6214,"@GavinNewsom The oil companies, like myself, are wondering who the hell are YOU, to ask those questions? Your the governor of the state with the highest gas prices in America. Your the governor who decided to concede to Biden so he could run unopposed. Your just a governor!"
6216,@POTUS You TOTALLY EMPTIED THE Backup OIL RESERVES and they are being refined as Gas!  Trump couldve done that but he didn’t need too cuz DUH its for when Actual Emergencies! You were your own emergency to yourself when you banned companies for 1.5 years from drilling oil! So Ignorant https://t.co/EP1SEGVhK3 https://t.co/qbzSKq8po0
6217,"@CathalKennedy1 @Gaaniabdirahman @spectatorindex lol arab countries are rich not because of western Market go read a book, we are rich because of the Asian Market 70% of gas and oil go to them our largest exporters are to China Japan korea, etc. and only 10% to Europe."
6218,"@nuhn_steve @real_defender @JoeBiden Gas prices started rising before the war in Ukraine, and the Biden Administration is determined to kill the fossil fuel industry here….HIS decisions caused the shortage in oil, and then he chose to release from the strategic reserves…we could be energy independent, lower the"
6220,"@WhiteHouse You lying clowns blamed Putin, then ""greedy"" gas station owners, then the oil companies, then you strategically syphoned off our oil reserves to artificially reduce prices before the election, then illegally coordinated with the Saudis to drop criminal charges and pump more oil."
6221,"@Shane_BSer @Padres_fan67 @CAgovernor @CalEnergy I would say Salt Lake City has pretty bad air and for the same reason, natural temperature inversion.  LA has another problem and that is a massive seep field right off shore that dumps tons of oil and gas into the ocean naturally that then gets into atmosphere."
6222,Why is it when I open one specific window it starts to smell like a mix of gas and gear oil/wheel bearing grease but it doesn’t smell that way outside the window????
6223,"@RachelNotley Lol OK, nothing terrified oil and gas more then when you were in charge."
6224,"@Quest20221 @JoeNBC OIL prices, not GAS prices. Gas prices should be reflective of oil prices, but the 3 biggest oil companies are instead taking full advantage of the opportunity 
 that inflation afforded them to more than triple their profits last quarter."
6225,"@GiovanniLenhart @num1boxer1919_g Texas Tech has oil and gas. Their collective announced 100 football players would get a 1 year contract for $25,000 each. Texas Tech has the collective to fund NIL for sure."
6226,@ABDanielleSmith Hopefully oil &amp; gas doesn't go bust.
6227,"The corrupt Biden way. Starve our own citizens while lining the pockets of Moduro the murderous thug, while his people also starve. https://t.co/yo6q98g9Zs"
6228,He doesn’t have a brain just parrot for Trudo mob!   Ndp will kill all Alberta oil gas agriculture and chase all inhabitants out in favour of insane ideology. https://t.co/puD6QM3Qlf
6230,"Fundamentals of oil and gas accounting unlimited 
get for full books click https://t.co/aXkYAntU4k https://t.co/LqAIUFBe6h"
6232,@ColinWallace4 @SokchoChicken @DannyKnapp5 @AdamKinzinger Spoken like someone who doesn't know anything. The gas and oil guys are laughing at you.
6233,@WhiteHouse @POTUS “Released oil from reserves” — dumbasses. “Called on oil and gas companies to pass their savings on to consumers” —-never f’n happened. “Urged international partners to release oil” —-got told to fk off by Saudi. Now begging Venezuela.
6235,@POTUS https://t.co/r85tSLG68Q
6236,"I have to agree with Trudi at the helm and RCMP compromised I see nothing wrong Alberta taking  power to look after Alberta first, Trudeau is WEF puppet, look at what is happening in the Netherlands, Sri Lanka, and others, they want to shut down farms and oil/gas destroy Canada https://t.co/qCaZ179ZjA"
6238,"@ndtv All these narrative created by you only. People are interested how to reduce the cooking oil price, cooking gas price, petrol , diesel."
6239,"@pauley_b @FurqanHaqq @briantylercohen Read it and weep.  From day one, Biden has been anti oil, but libs like you don’t see it.  

https://t.co/54OhXNkUIC"
6241,"The way US president sleepy Joe is tweeting about a slight gas price fall and trying to make it all about Putin is just funny. 
Putin and fuel Prices are not related. Putin did not stop anyone from buying oil from Russia."
6242,"@PeterZeihan So your saying it is perpetually overcast, and never windy in Germany?!  I find that hard to believe. However, I do know that you are primarily sponsored by oil and gas so I get it."
6243,"@TomTom As we all know, the petroleum, oil &amp; gas (and tire) companies lobbied to get rid of the electric vehicles (and red line in Los Angeles for instance). Things have not changed. MONEY MONEY MONEY #MONEY"
6244,Funding low carbon technology r&amp;d takes precedence over oil&amp;gas if we’re serious about the transition
6245,"@JuleePandora @JonathanWojcik Almost none of the oil we produce here stays in America, so it doesn't matter how much production we do. We get the majority of our oil from Canada and Mexico. So, no, presidents don't have anything to do with gas prices. You could easily learn this, like I did."
6246,@briantylercohen @JoJoFromJerz Well I hate to tell you that until gas gets down to $1.90 and gets below 250 we're still going to be in a recession. And I know that's a fact. You just wait when we run out of the reserved oil we'll see where Biden goes then cuz nobody wants to deal with that crook.
6247,@JoeBiden https://t.co/r85tSLX9aQ
6249,"@orangeresistor @2olley @laurenboebert Subsidized? They're among the highest net taxpayers in the country. All businesses have deductible expenses.

There's nott a thing you own or do not made possible by oil and gas, and on top of of that they have massive payrolls.

You should be on your knees in thanks to them."
6250,Gas prices were high all over the globe and the oil/gas industry reported record profits in both 2021 and 2022. https://t.co/VMlwxbnBrj
6251,"To fight the climate crisis, we need to stop expanding offshore drilling for oil and gas https://t.co/HEF7uH4HN6 via @physorg_com"
6252,@GOP Gas prices were high all over the globe and the oil/gas industry reported record profits in both 2021 and 2022.
6253,"@RachelNotley As long as it has nothing to do with oil or gas production, correct?"
6254,@CoursesInThai @GalenMetzger1 This is inane. He dumped 2 trillion on an economy that was already supply constrained and shutdown oil and gas drilling. But yeah inflation is just this global thing we got swept up in. Drop the fantasy
6255,"@JohnWing5 No, you are wrong. Justin Trudeau controls the price of gas because he controls the oil markets, the food markets and every other market that is showing price increases. I know this because the Conservatives in Canada say it's so and we know they never lie."
6256,@GavinNewsom It's you and the party that you represent for the gas prices we have have to pay. Keystone pipeline shut down. Fracking shut down. No new government oil contracts for government locations. You push the electric cars that no one can afford and tell us not to charge them #clown. 🖕
6257,@SenJohnThune They're afraid to find out how much the gas and oil companies paid the republicans https://t.co/nj6vTXCucV
6258,"@briantylercohen Gas prices have decreased b/c China, one of the top oil/gas consumers in the world, is barely buying any oil/gas because of their COVID Lockdowns. Economics 101-when supply is greater than demand, prices go down. They'll go back up when lockdowns end &amp; China starts buying again."
6259,"@Big_Orrin so we need a political solution. the market will not do the trick. but oil and gas are not inherently a necessity. we can move out of oil and gas and will. once we get to nuclear fusion (!) energy, move into geothermal, hydrogen ... the political stakes will change, too."
6260,@BrentTerhune Oil and gas?
6261,"@GRDecter I'm in Canada, we have a ton of oil we refuse to pump, and an idiot who thinks crushing us with carbon taxes will save the world.  Our boreal Forrest eats up more carbon then the country produces.  I can't wait doe our 12 dollar a gallon gas"
6262,"Maybe the higher state taxes and delivery system?    Duh

Unconscionable’: California oil companies facing new tax are no-shows at gas price hearing https://t.co/RXm0yKGBTz via @Yahoo"
6263,@WhiteHouse Starting up gas and oil production in the US would be a damn good place for the retard to start
6264,@WhiteHouse All while cutting deals with communist regimes to allow them to produce oil and gas.  Way to go Communist Joe.
6265,@RealPeterLinder @BubleQe @nyetjgoldblum @jenstilmanydots @thomasg_grizzle @DuaneHope5 @InvestInOnG Peter- im new to oil and gas and any thoughts or insights on wcp I will happily listen to. I love hearing you share valuable info on Twitter spaces. Please continue the great work.👍
6266,"Remember Gasland?
Fracking poisons💧water, health, communities… 
oil &amp; gas corporations 💰💰💰💰💰profit. 

Now 15 Criminal Counts:
Coterra/Cabot Oil &amp; Gas drilled faulty gas wells, leaked flammable methane into residential 💧supplies of many communities. https://t.co/DStsfffGOv"
6267,@Tori_TLCR @WeAreCanProud So an average of 36 cents on the litre for gas isn't going to add up when oil company's pay more to get oil. Farmers having more in costs then shipping. So adding it up gets to 1.08 per litre. Of course it makes up for the costs and it's only going to get worse with pos turdo
6268,@RepAdamSchiff All of you weirdo liberals are posting the same thing. You are simply wasting everyone’s time. Get this energy problem fixed. Let’s start doing more domestic exploration of oil and gas in the United States. Seriously
6269,@POTUS Thank God somebody filled up those strategic oil reserves during their presidency so that you can dump them to keep gas prices low.
6270,@CAgovernor @CalEnergy Over regulation has consequences.  Also we’re on an island here because we can’t get gas from other states.  Also your policies have closed so many refineries it’s more of a refining problem than an oil issue.
6271,"@Captaincoby00 You’ve completely misunderstood the act.
FYI, we don’t want to separate. We just won’t take Ottawa’s 💩 anymore.
FYI, we don’t need Ottawa. 
Alberta is self sufficient…Oil &amp; Gas, Farming, tech industry, etc…
Alberta has carried this country for decades. Your so ungrateful."
6272,"@MichaelChongMP Your party, the party of oil and gas, was in power for nearly a decade, and you built nothing.

Cry more."
6273,"@POTUS You literally are incapable of telling the truth. Gas is still over a dollar higher than when you were elected, if you can't be blamed for rate hikes you sure as hell can't take credit for them lowering, and our country is now missing valuable wartime oil. STOP. LYING."
6274,@POTUS Biden is a liar. The price of gas went up because of Biden closing the leased public lands to oil companies! Lie after lieBiden is a liar and the biggest failure to our republic
6275,@JumboHart The reason why gas prices are going down gas nothing to do with Joe Biden the world economy is slowing down and oil prices are plummeting!
6276,"@politicalham @miketor63 @maxfawcett @JackieForrest @globeandmail Is 🇨🇦 oil &amp; gas so special (plentiful? clean? ethical?) that it shd be subsidized to be cheaper than competitors’? Other  producers/countries think the same, so something’s gotta give.

Do subsidies help with inflation; help low income folks? 
Apparently help hi earners more."
6277,"$SPY $QQQ CTAs holding the Oil bag.. Gas Pumps are back to 2021 lows, Crude is overpriced right now for amount of gas being supplied #stocks #investing"
6278,"@BrianHackett43 @MayoIsSpicyy Who's to blame for whatever prices are too high except gas and oil, if you're going to blame that Biden, look in Google the chart of prices for each president, and you'll see Biden inherited inflating prices from the previous administration"
6279,"@barronsonline Not True, Biden can open up all spigots again, including Canadian pipeline along with rest of clean energy. We need to do this until EVs, Solar, Hydrogen can fill the gaps. Even then, we need to protect the nation and our allies. Gas and Oil may stay longer than most desire."
6280,"@POTUS Also, Putin is still selling oil &amp; gas to Europe so his so called ""price hike"" isn't really that much of a hike now is it? Ironically Putin's Euro sales are doing more to lower prices while you're trying to raise them. He's pumping while you're trying to slow production here."
6281,@charlesadler Wonder how much of the growth is from the oil and gas industry?
6282,"#Novatek is engaged in the exploration, production, processing and marketing of #natural #gas and liquid #hydrocarbons and has more than twenty years of #experience in the #Russian #oil and gas industry. To know more: https://t.co/RUGD9zHZyY"
6283,"@robreiner Wrong, Trump economic policy put USA first, low gas and fuel prices, heating oil was affordable..Biden and you are total failures..you are a classic Dem. wiener..poor baby..Trump will run and in one way or another, he and his successful policies will win..you lose.."
6284,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/OAiLkNdUvh #FoxBusiness
6285,"@1zzyzyx1 @Chris_Cross77 @briantylercohen But the point is that the profit margins should have stayed the same.
That isn’t what is happening.
The profit margins for the oil companies have exploded.
All in all, we would not be experiencing these horrible gas prices if the oil industry wasn’t gouging us!"
6286,"Hey @AliVelshi , Hate to break it to you but gas ⛽ prices here in metro Phoenix are above $4/ gallon. Oil prices are down everywhere, but the Oil companies are gouging us for no real reason other than they can. 😠 $2.99/gallon gas is a mirage here."
6287,"“Smith replied that the federal government was trying to impose greenhouse gas emissions restrictions that would be devastating to the oil &amp; gas industry. So what we’re hearing is that the democratic rights of Albertans are secondary to the interests of oil &amp; gas”

#abpoli #ableg https://t.co/DXtKpPmqIF"
6288,"@KaylaChowShow About 45 years ago, yes. They filled your tank, washed the windows and checked the oil. Adding water to radiator and checking tire pressure. Gas in California was under a $1 a gallon."
6289,@ewarren U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
6290,@POTUS @USMNT And U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
6291,@POTUS Putins invasion had nothing to do with our gas prices. It was your war on our oil you lying pig.  Fucking liar. You are the most corrupt pathetic politician in history. Hell awaits people like you
6292,"@FrankMikeDavis1 Secure southern border, low inflation, friendship with Israel and the Abraham accords, drilling and using American oil and gas, and stop Biden’s  crazy spending. Also stop Biden’s buddying up with China and investigate the payoffs He and Hunter have gotten from China."
6293,"@mr1llinois The Wabash River valley is cool in its own ways. For example when the Wabash and Ohio Rivers flood, large portions of these counties are under water and the town of Harrisburg in Saline County becomes an Island!  Also lots of oil and gas production in this part of the state."
6294,@AyannaPressley U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
6296,@GavinNewsom @GOPLeader U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
6297,"@Reuters @Breakingviews @Hugodixon @gfhay I am now in favor of completely abandoning the entire continent of Europe. No trade, no NATO, no gas, no oil, no weapons sales, etc. No maritime security, no aid. Nada."
6298,"@POTUS Respectfully Mr. President you claimed that you have no sway on gas prices that it was multi billion dollar oil corporations. If you can't take the heat for high prices, don't try to take the glory in lower prices."
6299,@POTUS Putin had nothing to do with the gas prices.  You can't keep depleting our oil reserves.  That is for our military in case of national emergencies.  You are purposely destroying our country!  You belong in prison!
6300,@alzailaie_ @gwhuber2 2/ technology as it cannot process wet wastes. The @chaacenergy system is a hydrothermal depolymerization tech that is able to extract the heavy metals and toxins - oxidizing them in the process before making clean burning carbon-neutral fuel oil and gas.
6301,"@vesselon1 Japan is a U.S. puppet, but even they realized how stupid the sanctions against Russia are ....
https://t.co/v7YRJFuUK3"
6302,"Isnt it amazing how the gas prices drop right after the election?

Remember they limited production right before the election and the prices spiked. 

Psst: Production is still limited but prices are down. Big Oil is greedy."
6303,@acranberg @prmullen69 @ScientistsX Your main concern is your oil and gas business. You won't even mention oil and gas in the intro too. https://t.co/MiNClxqGs7
6304,Gov. Newsom: Big oil was a no-show at the Energy Commission meeting on gas prices https://t.co/ioEtLStpkb BIG OIL IS DESPICABLE!
6305,"@WhiteHouse Great, does this mean opening up pipelines and drilling for gas and oil?? About time he done something meaningful."
6306,"@POTUS If you meant that, then you would give Americans back their jobs producing oil and gas."
6307,@JoeBiden Works for everyone except oil and gas workers who could make us quickly energy independent…
6308,@paret1920 @BonginoReport Smart man you liberals are deaf dumb and stupid if you can’t see dems destroyed our economy in less than a year gas prices high because Biden first week in office shut down pipeline put thousands out of work pipeline would have made us independent from foreign oil .
6309,"#世界杯投注  https://t.co/qjigLUyyCW
Box gas oil.
💌🥰👋🤨👌"
6310,"@hrkbenowen Oh I see,so now we're wasting tax dollars on rental gas vehicles for pedo biden while trying to stop us oil production!"
6311,"@clintb1023 @ARocksmore @POTUS Care to share your ""proof?"" Here's mine. It shows that your meme is BS. Enjoy! 😋https://t.co/uSCIBmPovF"
6312,"@kb5zht @GOP Yeah, when nobody was going or doing anything!
Remember Covid?
Because demand was so low, gas companies were losing their shirts, small energy companies were going bankrupt.
They oil&amp;gas companies had no choice.
Trump had nothing to do with prices; unless you are counting Covid."
6313,"@POTUS Yeah, our oil, our natural gas. Thanks"
6314,"Why does Biden hate America and love socialist and communist countries?

Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/i0PqLdWtgZ #FoxBusiness"
6315,@KaylaChowShow Back in the 60’s and 70’s they would pump your gas check your oil and wash your windows.Those were the good days
6316,Some stoves are oil burners; others are gas burners https://t.co/TudkQea44u
6317,"@WhiteHouse Biden is the reason the gas prices went up after taking office. After Trump turned the US into an oil independent nation &amp; a net exporter of oil, Biden’s failed policies destroyed our energy independence; he needs to admit his policy has failed &amp; make us energy independent again!"
6318,"@GourlayBill @CANADAquakes Bahaha I'm also a retired, from the AB Oil and gas industry...born and bred Albertan. There's thousands of us out here. It's amazing what you can do when your not buying another new truck, lake cabin, second, house. Especially when we saw the boom and bust was coming to a final"
6319,https://t.co/A2u5qkHRnh
