,2022-11-28
4735,@POTUS U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4736,@ewarren U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4737,@POTUS Just no oil or gas to power the electricity plants. You are an idiot.
4738,@BeschlossDC U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4739,@WhiteHouse @POTUS U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4740,@robreiner U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4741,@ReverendWarnock U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4742,@amyklobuchar U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4743,How Canada’s Top 10 oil and gas producers are working to reduce emissions https://t.co/b9h4TmPq0Q
4745,"@ECOWARRIORSS They CC don't want you to eat meat, use gas or oil.  This is called DEPOPULATION."
4746,@justinamash Wouldn’t be Corporate Welfare if the EV subsidies are phased out Fossil fuels are well established but still taxpayer funded subsidies are still being given to oil and gas companies eliminate all energy subsidies
4747,@SenWarren U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
4749,"@NikkiHaley Oh, Nimrata, we've been buying Venzuelian oil for decades.  If Biden stopped tomorrow, gas prices would go even higher - you'd like that wouldn't you?"
4750,@saxena_puru I am short $XLE $XOM ; bulls expecting higher refining margins regardless of crude oil price . Gas prices are still not that down either .
4751,"@KremlinTrolls It's  time....

It's time to destroy Moscow, and all Oligarchs responsible for oil and gas terrorism. 

Putin is nobody, it's  a punch bag just like Hitler used to was. 
Big boys sitting begind iron curtain, you never hear them noir see them."
4752,@Declansayshi @akafacehots @POTUS Ok.. but who pushes that as clear and renewable? Y’all idiots falling for the EV bs (which is recharged off of oil and gas 🤡) are this century’s snake oil buyers 🤣 https://t.co/cuBJiSaZA9
4753,"@pszalai123 @CountEmrys @FoxNews He’s right, you are hopelessly obsessed. 

$7.00 gas
Heating oil shortages 
Record inflation 

It’s Russias fault!"
4754,@AVindman You don't serve our country. You serve the oil and gas companies. You kill people in developing countries to steal their resources for the filthy rich. You work for the purveyors of hate and division. History has already judged you.
4755,"@Jmanriquez_21 @sportbible You say that we are late, what is the reason for that delay? Don't Western countries that don't want good for us and want ruin and destruction until they steal our wealth from oil and gas and sell us weapons? Do you know why we were late?"
4756,@KLocherie @YouTube A hell of a lot longer than that. There is no replacement fuel or technology to replace the uses of oil/diesel/gas/lng are going to be in heavy use for at the very least 100yrs. Even if a new Fuel was discovered today it would take that long to transition trucks/cars/shipping etc
4757,"@SenateGOP The GOP apparently wants to seize Big Oil’s wells and refineries, nationalize them, then distribute the refined product through the gas stations they’ve also seized and nationalized.  Btw, this is communism."
4758,"@RepAndyBiggsAZ How can you be allowed to represent the State of Arizona and have no idea we have multi-billion dollar oil &amp; gas refineries operating here in the US? Instead of undermining Biden, try doing your job. This, in turn, means AZ moves forward! https://t.co/mrSrjuDyCq"
4759,"Where is John Kerry on this? Venezuela has the dirtiest oil. The US has the cleanest oil and plenty of natural gas, which burns clean. Not to mention funding a dictatorship. Paying more for dirty fuel does not help the environment, which tells you they are not worried about it. https://t.co/AXUKxM1aVK"
4760,@SenateGOP I think Biden is doing just that but he is diversifying which is so much better than relying on just oil and gas.
4761,"@KamalaHarris Bankrupting the nation by shutting down oil, coal and natural gas should do it. It's hard to contribute to emissions when you are starving and freezing. But hey, when you are drenched in the blood of 63 million innocent children brutally dismembered for mere convenience, no big."
4762,@jim_duffus @emmpeethree1 @Westpine613 @Gugo907 I’m sure he meant that as of Friday they ended 10 million shares … he’s been buying it. Even though he doesn’t like nat gas as much as he adores oil … WCP is pretty gassy
4763,"@ctindale @PoohDeBruce @bernardchickey Mostly yes. But the rest of us are bound upo with those places anyway. Russian potash, vanadium, cobalt, iron, lead, wheat is being pulled out of the global markets along with oil/gas. German gas buys are pushing up prices in places that can't afford more. All connected."
4764,"@POTUS What is the environmental mining stress from building electric vehicles compared to environmental stress from drilling gas and oil? Is there a true end user advantage as far as all energy used to produce and operate?  Many opinions on both sides.
Facts only please, thank you."
4765,"Mesti ramai tengah bercuti hari Isnin kan? 

Namun, ada sebahagian dari kita yang kena bekerja juga.

Alhamdulillah. Pagi ini, singgah sarapan di Pantai Puteri. Saya bertemu dengan staf kerja Oil n Gas dan penduduk kampung ucap terima kasih kepada pengundi. https://t.co/Sc4z9yZv1U"
4766,"Senior Operations And Compliance Officer, Petroleum Authority Uganda
Deadline 9 Dec 2022

Master’s degree in Petroleum Engineering, Oil/Gas Engineering, Geosciences or related
Degree in Engineering, Geosciences, Physical Sciences

Details: https://t.co/8I6tBckqR3"
4767,"@RepBoebert How much dis the oil and gas industry pay your husband last year? Was it $800,000.00? #NotoriousGED"
4768,"Probably no effect on #oil market, but just in case it portends other infrastructure breakdowns. Large population. At least it won’t immediately affect the #diesel and natural gas shortage experts have already scheduled for the U.S.
#OOTT #water #Houston https://t.co/lwQdY7AxzR"
4769,"Yeah, they're really putting the screws to the oil companies over gas prices.

At least this will be the first time for most Republicans to actually hear the Constitution. (Do you think they'll go past the 2nd Amendment?) https://t.co/i6ZU4PeD4X"
4770,@davidfrum If Trump had been President oil and gas would have been plentiful and Russia wouldn’t have invaded Ukraine. So in a way Vindman by being part of the antiTrump cabal shares some blame for the invasion.
4771,"@business Someone please explain to me why is gas prices still over $3/gal? When oil prices was this low, gas prices was under $3"
4772,@EinsteinTete @cailleach_feasa @stonecoldone57 @JoeBiden Since when is the oil industry in the US a free market? You assert that oil &amp; gas are regulation free industries &amp; then call others idiots? Solid.  https://t.co/tLNlAwDtIN
4773,"@SenateGOP Make American gas American again

This happened on republicans watch 👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾

https://t.co/OCHLIt1V3G"
4774,"Canada's top five federal contaminated sites to cost taxpayers billions to clean up, via @calgaryherald and not one is an oil &amp; gas facility.   https://t.co/kG7xKUGcmg"
4775,"@HugoHMorrison @SportShift @amyklobuchar Is it the ""far right"" that is restricting gas and heating oil for the working class so that the elite can still fly private jets? How about that regressive tax on the lower classes called inflation, the far right do that too? You've been sold out to the CCP, and not by the right."
4776,@PierrePoilievre @KontaktUTV Conservaflation price gouging by big oil and gas as well as big grocery chains making record profits now and during the pandemic and supported by the pure evil of lying conservatives like you you are a disgrace to the country
4777,"@POTUS It’s crazy how Republicans own oil and want gas engines and pollution, while Democrats want electric so they can make money. Neither side actually gives a shit about anything else but $$$$"
4778,"@dvkpensfan @CeeDaddy76 @BlackKnight10k And it's had now spiked because you're glorious KKK leader decided NOT to produce our own oil here. Instead to drain our own oil reserves to try to bring prices down. The lefts representative of ""intelligence"", king BiDum! And it's not only gas that's up, it's everything!"
4779,@BeantownHQ @Gugo907 @trend_bullish He was right about the correction in Q42018 as well. Don’t give him too much credit he didn’t buy anything in 2020 or 2021 with regards to oil and gas.
4780,@sardarinam @BrigAshfaqHasan Actually ur only resource is oil and gas which is extracted and protected by western tech. Ur of zero significance
4781,"@RachelNotley Unknown intern, I've done this with you before. Doctors and nurse are not slaves. Taxpayers are not slaves. There is no ""must"" without slavery. Health care is a privilege that requires prosperity. Ours is based on oil and gas. The NDP are against fossil fuels. Not a problem?"
4782,@Johan_Hoving @rosebud_jurado @BlackKnight10k One of the things Liberals like to say is wire gas prices high in other places It's because they take after Joe Biden and have progressive liberal leadership and spend too much money and don't try to process oil they buy it from the wrong people.
4783,"@dh181969 @scotttweetedhim @PatRyanUC Here is an article from the hill, which is dead center that says the same thing. I’m not incorrect, you are. in order to make yourself feel smart you try to convince yourself the other side is wrong, but facts are not on your side. https://t.co/GQc4501Qcz"
4784,"@Sevenjf @tavo2366 Patético su escuálido negacionismo. En vez de desinformar ponga argumentos serios. Compendium of Scientific, Medical, and Media Findings Demonstrating Risks and Harms of Fracking (Unconventional Gas and Oil Extraction). Estudio liderado por dos colectivos con sede en Nueva York-&gt;"
4785,@SecretaryPete Hey @SecretaryPete what about railroad going on strike thats the most popular way we get oil/gas 2heat our homes or Christmas gifts or food if we can afford it
4786,"@loandjk @War_Mapper It might last this long, but it won’t, the ban on Russian gas and oil in Europe will deprive Russia of funding the war, in addition, there is much evidence that Russia  is soon gonna run out of the weapons."
4787,"We’ve got enough oil in Texas for every man, woman, and child on earth to enjoy low gas, diesel, food, utility, and supplies prices. We could all live better. We’d all have an inflation reduction starting day one of a return to fossil fuel energy. Let’s go."
4788,"@piyushmittal Wow, what a coincidence!  After the election when it doesn't matter how ginned up voters are about Biden's ""thru the roof"" gas prices they come right down. I just can't explain it!  It couldn't be that Big Oil wanted ""green deal"" Dems to lose big time, could it?  Go figure!"
4789,"2/
Europe Energy Crisis. Europe has been dreading the Winter season this year. The war in Ukraine has led to a striking dearth of Russian oil and gas from Europe’s markets. The result has been devastating."
4790,10AN PTFE Gas Tank/Cell Braid Oil/Fuel Hose Line + Hose End Fitting Kit 20FT https://t.co/dKHoGxYLWH eBay https://t.co/vvtrGBxmt9
4791,"@POTUS And stopping natural gas and oil production , so ppl can freeze in the winter and deal with unbearable heat in the summer . Nice trade off .."
4792,"@Noahpinion When the percentage of dispatchable generators that they allow to be safely retired rises above 0%. 

(They could reach 99%, and still require all the same coal/oil/gas/nuclear plants to be ready on stand by for that rare but inevitable day when the provide nothing.)"
4793,They are hoping a country that only exports Oil and Gas as its major export can now have N Korea/Iran/India/China import LADA's 🤓 https://t.co/IY6sUIFHy6
4794,@apmassaro3 The corp that made intricate parts for them no longer does for one. When you close oil&amp;gas down the companies making the parts are unable. Biden cut off his nose to spite his face but still making bucks as bid war..
4795,"@SharylAttkisson There is no real crisis , there's plenty of oil and Gas yo drill, question is how much are people around the world willing to suffer for a few,"
4796,@ScryingGlass @Markrroberts21 Ha - I thought freezing was connected to the vaccines. Is there an oil and gas shortage in the US I’m not aware of?  Last time I checked we were the world’s largest producer and gas prices had stabilized.  We should be producing more until we can transition to nuclear. #realgreen
4797,"@RepAndyBiggsAZ Iv been in oil and gas since 1991,iv seen it's ups and downs. Iv never seen a larger cancer then Ca governor or 46 reckless non Caring what really matters to America and her Jobs.

It's time to drill in America again and save its time to save her."
4798,"@faizh @McFaul @POTUS I reject the ""face-saving"" appeasers. The US and Europe owe Putin no pain-free way out. He BET Europe was his puppet, dependent upon gas and oil, and he gambled on that weak hand and lost. Go home, end the war NOW.
He's fucked. Elections March 2024."
4799,"@RepAndyBiggsAZ Wonder how the layed off XL Pipeline workers (union employees) feel about this? Sleepy joe promised them green technology jobs. Hahaha, sold out to oil &amp; gas workers in Venezuela. Pathetic. #DemocratsSuck"
4800,"So interesting that gas prices keep going down &amp; down since the election. This makes me angry! We’re being played by a corrupt @GOP party. The oil companies didn’t want to lower the prices b/c they wanted the GOP in power. How is this okay? 
Utterly disgusting! 
#GOPLies"
4801,"@k_2752ks @StumpDrew A hydrid is more practical FOR NOW. When electric charging stations are like gas stations (or close to it), I WILL be buying an electric car. These oil corps can drink their effin' oil. Their price gouging is strangling the world. There should be global caps on gas prices."
4802,"Hisencn 14 x 16 inch Flat Top Griddle for Camp Chef Stove with Oil Drip Port, Outdoor Stove Top Griddle for Gas Grills, Campi FYKI5YM

https://t.co/3vw1kaNlXQ https://t.co/Lm0Pxesqbd"
4803,$TPD Talon Energy appoints accountant Christopher Kohne as CFO to help in transition from oil &amp; gas explorer to producer https://t.co/z3RLX2pxrK @TalonEnergyLtd #TPD #ASX #ASXNews
4804,"Want to end inflation? 
Hive Ukraine what it needs to win this war.
Ukraine can supply Europe with gas/oil.
They can get the grain shipments back up to par. Food prices start to drop. gas prices start to drop.  inflation starts to go down worldwide."
4805,"@okardenoto @SenateGOP There is still more oil than ever being pumped here but sure, if you to pay even more for gas than now then hope the oil companies will build their new refineries.... countries buy from elsewhere to a) save money and b) make sure they aren't depleting their stocks until necessary"
4806,@SenateGOP Great. Tell your oil buddies to use the 9k oil permits they already have.  Nobody is stopping them. Or how about we look into price gouging (which you voted against) because the price of a barrel of oil and gas don’t line up at all….
4807,"Investigation Reveals Squandering of Yemen’s Invasive Wealth by Foreign Oil Plundering Companies -

 https://t.co/iyLsVTFiLW

An investigation conducted by Anssarallah’s Al-Masirah channel revealed details published for the first time about the burning of gas associated ..."
4808,@JohnMorello7 @marklevinshow That's a lie. Most were pre-existing issued under Trump. Many are not economic.  Truth now   https://t.co/aoT8t6q8wg
4809,"@laurenboebert @elonmusk Make no mistake about it Republicans are very close to the oil industry

 https://t.co/kyrttdOBfp"
4810,"@Danielaltiere @ACTBrigitte LOL? Inflation in Europe &gt; easy. Sanctions on Russia means that Europe buys liquefied natural gas from the United States for several times the cost they were paying before. Also, no more oil from Russia either. High fuel means literally everything in the supply chain is inflated."
4811,@debbiedoescakes @cailleach_feasa @stonecoldone57 @JoeBiden Sort of.  It was bad timing on his part. Results became unintended consequence. He tried to artificially saturate supply with oil from reserves ahead of midterms. Like claiming you are saving money this week because you let your gas tank go empty instead of refilling at 1/2 tank.
4812,"#We're only hearing now about ""Canada’s top 5 federal contaminated sites that will cost taxpayers $4.38-billion to clean up. What about the federal &amp; provincial gas station sites that continue to cost local municipalities for oil &amp; gas company greed?"
4813,OIL &amp; GAS: Oil drops more than US$1 as China's COVID protests fuel demand worries - Reuters https://t.co/p1QtBPYtrv
4814,"WEST TEXAS INTERMEDIATE CRUDE OIL DROPS TO LOWEST SINCE 2021

Oils update:
Oil - WTI (FEB) 74.45 -2.93%
Oil - WTI (MAR) 74.55 -2.9%
Oil - Brent (JAN) 81.68 -2.77%
Oil - Brent (FEB) 81.69 -2.76%
Gasoline 2.23 -3.09%
London Gas Oil 880 -2.43%
#Oil #Brent #WTI #OOTT"
4815,oil or gas https://t.co/BpwtAcxynb
4816,"@faizh @McFaul @POTUS It's always fun to have opinions when you don't care about what happens to anyone else. The best thing for me is now Europe is cut off from Russia's oil and gas, and has to adapt themselves to run western economies on more expensive energy. Painful, but the direction we must go."
4817,@BettyBo10964654 Government is requiring that plus the government is doing away with oil and gas so there won’t be any way to fuel gas powered cars in time we will be back in dark ages
4818,@laurenboebert @elonmusk https://t.co/OrF3Eu9iaI
4819,@RepAndyBiggsAZ You act like American consumers have a right to lower gas prices.  Why?  What happens when the US has exhausted its supply due to greed? The GOP is being short sighted and propping up US oil profits; putting $$$ in GOP pockets.
4820,"@marklevinshow Venezuelan oil is heavy crude, which contains contaminates and is harder to refine.  Include environmental issues as well as economic, their crude is bad for gas production versus other light crude products."
4821,"The principal pipe or conduit in a system for conveying water, gas, oil, or other utility  https://t.co/jXeZkKUyTY"
4822,@laurenboebert @elonmusk https://t.co/98oAxfe8pF
4823,@socialispeople @ReverendWarnock Gas and oil policies.  Economic policies. Foriegn Affairs policies. Tax policies. Covid policies.  Biden is destroy America one policy at a time.
4824,@laurenboebert @elonmusk https://t.co/EeDwIU26cv
4825,@laurenboebert @elonmusk https://t.co/AJc3Fw0Vvg
4826,"@jsolomonReports SO HOW WILL THAT BENEFIT FREEZING NORTHERNERS IN WINTER?  WHY HAVE OUR OIL &amp; GAS PRODUCING OUTFITS BEEN PENALIZED &amp;, OR SHUT DOWN?"
4827,"Qatar: Energy-rich Qatar faces fast-rising climate change risks at home, Energy News, ET EnergyWorld

https://t.co/puzD6HwZ3F"
4828,@TBirdV @todd_ramos @TerryPapineau2 Thing is with the share count $wuc could dilute for quite some time without making an ass our of themselfs and oil and gas should offer some leeway. I don't see WM making any money next two years as of right now. Shipping REE ore from brazil?! Jesus. Is that even affordable 🤷🏻
4829,@RepAndyBiggsAZ The sanctions put on Valenzuela by the Trump admin is what caused the necessity for Russian oil. By lifting some sanctions the price of oil and gas will drop exponentially
4830,"More oil drilling won't reduce pain at the gas pump. It won't make our lives easier. It will pollute our communities.

Why is Big Oil calling for it?

Because it WILL enrich fossil fuel CEOs."
4831,"@SteveScalise @RepChrisStewart WHY didn't you F*CKERS vote YES to a federal wage increase, why didn't you vote YES to stop oil/gas companies from gouging Americans and WHY didn't you vote to put a GD cap on the cost of insulin!! PUSSIES!"
4832,"@marklevinshow Here's something to keep in mind. The Biden administration issued thousands of drilling permits to oil companies. They never used them. So, this is what leaders do. They adjust. In two years, if gas prices fall, voters will remember who helped them.
It sucks. For you and the GOP"
4833,@merry123459 @yesitsme_Imhere They are all personally supporting the Oil &amp; Gas industry
4834,Oil drops more than $1 as China’s COVID protests fuel demand worries By Reuters https://t.co/1Qzv5CAXT0
4835,@POTUS Stay out of the way… free US oil and gas
4836,".
$WTI $BRENT @OPECSecretariat #OPEC @aramco #OOTT #jmmc #ONGT #OilAndGas #OilPrices #Oil #Gas @AndurandPierre @JavierBlas @JoeMcMonigle @aeberman12 @ANeasser @elerianm @anasalhajji @fundstrat @crudegusher @JKempEnergy @ericnuttall @Trafigura #vitol
. https://t.co/F40PiMLEPP"
4837,"@rob240013 I’m insanely bullish but only until about 6-9 months after we start to fix the underlying problem. Based on SPR, I think it means ~170 gas rigs if oil is in the 700-800 range.  DUC were the shortcut to quick production increases in the past, which is what makes this so unusual."
4838,"Dear Alberta, since you stopped making companies do it, and you've got that huge surplus this year due to oil and gas prices, do you think maybe you should spend some of the excess billions on cleaning up the abandoned oil wells instead of relying on my fed gvt taxes to clean up?"
4839,"A week ago, lower gas prices were a big oil conspiracy. https://t.co/NbcbokGQMs https://t.co/oAg1jTB7yh"
4840,"The principal pipe or conduit in a system for conveying water, gas, oil, or other utility https://t.co/EEn453buXQ"
4841,"@SmartEconomy Still, I suggest Russia has some power reserve if stronger sanctions on oil and gas would not come into force. One year in the back it has I suppose"
4842,"@BMJ67 @popezebbidiexii @bandit_sleepy @AdamParkhomenko Good. I'm glad we are on the same page. Do you also know that Burisma, the one Hunter worked at while his daddy was VP, is the largest oil and gas company in the Ukraine?"
4843,@N76247476Man Everything you touch in a day has plastic in it . Which needs coal oil and Nat gas to produce
4844,"@Barb2216123 @FranceneCorbeil @JDCocchiarella I love the rantings of an ignorant bi**h. You blame the president for high gas prices. Big oil is a PRIVATE business, who set their own prices. Incidentally, they all reported RECORD PROFITS this past year. So STFU!!"
4845,"@Gh0sT_Th_RipP3R @visegrad24 It’s not technology from Russia, it’s cheap natural resources, oil, gas- now without Nordstream Germany has to buy those at very high prices from the US"
4846,"@teapartytempest @Doggie_wumpus @JohnStossel Do you have a clue how cars are made?  Tesla is the most vertically integrated mfr, so LESS material is from overseas.  Batteries are made in Nevada. If entire battery were from overseas, that's 2000 lb, weight of 7 barrels of oil=140 gal. gas, which at 25 mpg gets you 3500 miles"
4847,I join All Pueblo Council of Governors &amp; New Mexico’s congressional leaders in supporting @SecDebHaaland’s proposed mineral withdrawal to protect the sacred Greater Chaco Landscape from future oil &amp; gas drilling. #ProtectChaco @BLMNational @POTUS #nmpol https://t.co/RlKJNHMqi7
4848,"@TonyClimate So follow the money.  
Which organisations have the most skin in the game; oil and gas corps.

They knew about AGW decades ago but buried it.
They continue to peddle lies to this day via proxies such as ""think tanks"" and lobbyists"
4849,"@Roolive875489 @terrycurley5 @krismeloche @truckdriverpleb By all means tun off your heat , electricity and stop using all products made from oil and gas. You'll find life tough, naked on the street because there is NOTHING that doesn't come from oil and gas. Energy is the economy."
4850,"Applications for stainless steel pipe:
Food processing.
Textile operations.
Breweries.
Water treatment plants.
Oil and gas processing.
Fertilizers and pesticides.
Chemical applications.
Construction. #construction #food https://t.co/77M92GCpoj"
4851,"Offshore wind farms like Beatrice are making up some of the difference. Investments in these facilities last year was £6.7 billion, roughly double those for oil and gas.  https://t.co/HM4RfhCxxg"
4852,"@RepBoebert You sound misinformed &amp; very uneducated. There are over 9,000 drilling leases in AMERICA that aren't being used. Oil companies have chosen not to drill, &amp; no one can make them. You have no room to talk because EVERY Republican voted against the Oil and Gas Price Gouging Bill. https://t.co/xXcWVkRTad"
4853,"@RepBoebert We import shit from all over the world from countries that hate us.  What we actually want to see is more solar and wind power and FUCK THE GAS AND OIL.  In case you haven't noticed, our weather is killing more and more people each year.  And displacing millions more."
4854,"@AlphaNewsMN Inflation: Again, worldwide issue. MN is actually doing better than most states with this. 
Gas Prices: Once more, worldwide issue. Not sure what the governor of a non oil producing is gonna do about that."
4855,"@BlackKnight10k Negative! President don't control gas prices, and there are plenty of approved leases to drill. Big oil is gauging. Record profits the past two years. The Biden affect is getting old."
4856,"@nardox71 @Riyadhal9 @juventus105 @crispy_crippz @nocontextfooty Ask your gov which is begging for gas to Russia, Qatar and for oil to KSA, UAE"
4857,"@VivaRevolt Why are you lying ?
     The SDF and YPG did not fight for the revolution, they fought against ISIS and the theft of oil and gas in northern Syria.
     All the stolen oil is smuggled into Turkish territory and from there it is exported by sea"
4858,"@MitchP85D @hamscramblerz @MadeInTheUSANJ @mattgaetz Oh you mean like when TFG negotiated with the Saudis to cut oil production back in 2020?  Personally, I'm glad that Biden is taking steps to lower gas prices for Americans.  MAGA ""leadership"" is more interested in supporting price gouging.

https://t.co/XXQ54UlNia"
4859,"@EttyTweets Bollocks, stop polluting, drive a compliant car, they've been around for 20 years Euro4, from a few hundred quid, plus with the scrappage and retrofit scheme with £2-5k available free there's no excuse for anyone continuing to run gas guzzlers and old oil burner
Expanding/"
4861,"@golferbud68 @patfkauffman VERY  TRUE ,  OIL AND NATURAL GAS  AFFECTS 
THE PRICE OF ALL TYPES OF 
PLASTICS, NYLONS, RUBBER PRODUCTS (tires) , MANY EVERYDAY ITEMS WE USE. 
GASOLINE, DIESEL, HEATING OIL,PROPANE, COLEMAN FUEL, MANY MORE.  A N D
BIEDEN  SHUT  IT   A L L              D O W N  1st. DAY IN OFFIC"
4862,@WBloomfieldWill @Markrroberts21 No oil or gas to heat their homes.
4863,@AfJealous @CodKael @HH4bibi @KKrownss Gas = oil = sand 🔥❤️💯🧮🤟🏽
4864,@RpsAgainstTrump Musk is a master at manipulating the weak minded. These right wing nuts who are all about oil and gas are now following and cheering him on. He’s a progressive or we wouldn’t have Tesla and Space X. He’s reeling them in and they don’t even realize it.
4865,"@SpencerGuard To destroy Europe's economy so European corporations move manufacturing facilities to the US for subsidies and cheap gas and oil. Biden has hit on a scheme to MAGA and destroy a major economic competitor at the same time.
All Europeans need to understand US doesn't have friends."
4866,"@jdb_vision @JoJoFromJerz @RepMTG @elonmusk These are the same ppl calling for the US to drill oil and provide it only to Americans to combat gas prices. That is state controlled energy, a pillar of communism. It's so odd to me how the America first crew doesn't understand that they promote communist ideals on the reg."
4867,"The “energy transition” is entirely dependent on coal, oil &amp; gas https://t.co/1TpZkUzrIR"
4868,"@dallasnews Yes, by all means, we should protect the oil and gas industry."
4869,"@RobertBrando @benson_blazer @MonicaCrowley Gas here is about $3/gal. I also understand that oil prices are based on a global market and that Biden has little to nothing to do with it, but since you don't understand that I guess I'll play by your rules and thank Biden for helping us recover from global inflation💙"
4870,"@Corpscommander9 @visegrad24 Which key technology comes from Russia? Vodka? Caviar? Oil? Gas? Germany imported all this before the war and further? The German economy has been weakening since 2018 and Poland has overtaken Germany in terms of development.
 https://t.co/QtAvmGXvvX"
4871,"@tonyannett sustainable develop and economic growth necessarily entails the continued use of nuclear, coal, natural gas and oil for energy production and the use of natural gas to generate ammonia-based, man-made fertilizers both of which the eco-tyrannical, climate-alarmist WEF opposes"
4872,@cryptoeinst3in @samanthamarika1 Maybe you should have asked why oil and gas received 8.2 billion of our tax dollars and we had to go back to work in the middle of a deadly pandemic.  https://t.co/4WFehYtypV
4873,"@xXGawnfallXx @TomiLahren Tw2)
The price of a barrel of oil is only a couple dollars more than when gas was $1.25 a gallon. Yet we are paying over $3.00 a gallon"
4874,@SenateGOP Oil and gas companies have plenty of  undeveloped leases but development cuts into their profits. Easier to raise prices. Stop being their shill.
4875,"@CantWeDoBetter No we've heard nothing.  There is no gas in our village, so people use either oil or LPG for heating.  We have a syndicate going to find the best price &amp; do a bulk order but the price is astronomical at the moment.  Not helped by the number of oil thefts we're struck by either."
4876,"@greatwhitedopey @xoxoxochitlita @andrew_hartkopf @ALEXAND40819700 @AdamBritt19 @bennyjohnson 😂😂 Stop, my stomach hurts. Propane is in fact made from either natural gas or crude oil which is ... wait for it ... petroleum."
4877,@senrobportman Putin is reponsible for high oil and gas prices in US.
4878,"VGEBY 750 ML Outdoor Portable Gas Stove Tank Oil Containers Fuel Bottle Emergency Petrol Storage Can Easy to Carry RUX6P29

https://t.co/u8TqE4SkMZ https://t.co/p9yxXrohSx"
4879,"@RepStefanik @HouseGOP AND yet, not one of you F*CKING GOPERS vote for anything to help Americans!  No federal wage increase, nothing to stop gas/oil companies from gouging us for fuel costs, and DON'T get any of us started on NOT capping the outrageous cost of insulin!!"
4880,"@POTUS Why did you approve a crude oil terminal for EXPORT, while we have record high gas prices?! https://t.co/GXzUs16aI8"
4881,"@rcsprouljr And if high gas prices happens because of greedy oil companies, why do they only get greedy when Dems are in charge?  Do they suddenly become altruistic when the GOP is in charge?  Just sayin."
4882,oil or gas https://t.co/VZL4d8t1M6
4883,"@KimDotcom They are idiots for doing what they are doing, But how dumb is the current political bunch in America for buying oil from Russia so that they can sell it to the EU when America has more oil and gas than anywhere else?"
4884,"“We as a society
need to get
a better handle on
what it costs us
to support
mining industry
&amp; oil&amp;gas industry...

If the numbers
suggest that
it’s going to
cost more
to clean up a site
than that site generated
in revenue
to the Crown,
we’ve got a problem”
https://t.co/n3iMkDVcic"
4885,"Climate change is drowning Tuvalu! Join an urgent call from this tiny Pacific island fighting for survival. Together, let's demand a global treaty to stop oil, gas&amp;coal. Sign &amp; RT: https://t.co/5zROO55hyT"
4886,"@nigelwalsh If WE leave in North America WE are blessed &amp; grateful that WE have an abundance of natural resources (#ESG Oil, Gas, Geothermal, Hydro, Nuclear, FRESH WATER ....). These resources &amp; many others validate the why the Rest of the World r coming to North America 🇨🇦🇺🇸🇲🇽."
4887,"@POTUS Right...that's why inflation is 5 times level when you took office

You are such an expert economist you should down our best industry..oil&amp;gas..which crippled our economy big time!!!

Your student loan raises inflation

Your Inflation Reduction Act raise inflation

Great job 🤔"
4888,@ReedeviDance @Highway_30 I mean I could have just as easily took the shot and probably kept my job for at least another year before my job shut down which thousands of us lost our job that worked for the same oil and natural gas company. But morally I couldn't take the shot. The cons outweigh the pros
4889,"@POTUS You. Pay more on the electric bill than on gas. Also to get power you need coal,  oil to produce the power. Dum ass ."
4890,"@lawyer4laws On top of what I wrote above, Russian economy  does not rely on oil / gas exports , it's only 20%"
